pnode_id,pnode_name,pnode_subtype,pnode_voltage,sub_id,sub_name,sub_city,sub_state,sub_max_volt,sub_lat,sub_lng,match_score
48217749,LINDEN CC2,AGGREGATE,,146280,LINDEN,SILVER SPRING,MD,-999999,39.00818983900007,-77.05060709999998,75.0
48217749,LINDEN CC2,AGGREGATE,,132604,LINDEN,LINDEN,NJ,230,40.62404604200003,-74.21129433699997,75.0
48217749,LINDEN CC2,AGGREGATE,,146280,LINDEN,SILVER SPRING,MD,-999999,39.00818983900007,-77.05060709999998,75.0
50697141,CROZET TX1,AGGREGATE,,121444,CROZET,CROZET,VA,230,38.084710389000065,-78.69854022799996,75.0
50697143,CROZET TX2,AGGREGATE,,121444,CROZET,CROZET,VA,230,38.084710389000065,-78.69854022799996,75.0
50697147,DALEWOOD T1,AGGREGATE,,108824,DALEWOOD,CHARLESTON,WV,138,38.426076128000034,-81.76550966999997,84.21052631578947
50697149,DUMFRIES TX1,AGGREGATE,,146771,DUMFRIES,DUMFRIES,VA,230,38.58730618300007,-77.30593510199998,80.0
50697151,DUMFRIES TX2,AGGREGATE,,146771,DUMFRIES,DUMFRIES,VA,230,38.58730618300007,-77.30593510199998,80.0
50697161,FIELDALE CAD,AGGREGATE,,147337,FIELDALE,COLLINSVILLE,VA,-999999,36.70585549800006,-79.91481693699996,80.0
50697161,FIELDALE CAD,AGGREGATE,,147358,FIELDALE,FIELDALE,VA,138,36.70912543900005,-79.93445629099995,80.0
50697161,FIELDALE CAD,AGGREGATE,,151292,CANFIELD,CANFIELD,OH,-999999,41.01749346500003,-80.75953443599997,70.0
50697163,FIELDALE CAE,AGGREGATE,,147337,FIELDALE,COLLINSVILLE,VA,-999999,36.70585549800006,-79.91481693699996,80.0
50697163,FIELDALE CAE,AGGREGATE,,147358,FIELDALE,FIELDALE,VA,138,36.70912543900005,-79.93445629099995,80.0
50697163,FIELDALE CAE,AGGREGATE,,151292,CANFIELD,CANFIELD,OH,-999999,41.01749346500003,-80.75953443599997,70.0
50697171,GOMINGO T1,AGGREGATE,,147440,GOMINGO,MADISON HEIGHTS,VA,138,37.42663252800003,-79.08461771999998,82.35294117647058
50697173,GROTTOES TX1,AGGREGATE,,147388,GROTTOES,GROTTOES,VA,230,38.26606908400004,-78.81281928199996,80.0
50697175,GROTTOES TX3,AGGREGATE,,147388,GROTTOES,GROTTOES,VA,230,38.26606908400004,-78.81281928199996,80.0
50697179,MONEL T1,AGGREGATE,,147439,MONEL,MADISON HEIGHTS,VA,138,37.45648547800005,-79.12426126999998,76.92307692307692
50697179,MONEL T1,AGGREGATE,,146988,MONETA,MONETA,VA,138,37.19526387800005,-79.61744947099999,71.42857142857143
50697211,STOCKTO2 T1,AGGREGATE,,146388,STOCKTON,AXTON,VA,-999999,36.68259739700005,-79.74049350199994,73.6842105263158
50697215,WSTAUNTN TX1,AGGREGATE,,114774,STAUNTON,TROY,OH,138,40.033787000000075,-84.17619999999994,70.0
50697215,WSTAUNTN TX1,AGGREGATE,,147472,STAUNTON,STAUNTON,VA,115,38.14781858900005,-79.06615965399999,70.0
50697217,WSTAUNTN TX2,AGGREGATE,,114774,STAUNTON,TROY,OH,138,40.033787000000075,-84.17619999999994,70.0
50697217,WSTAUNTN TX2,AGGREGATE,,147472,STAUNTON,STAUNTON,VA,115,38.14781858900005,-79.06615965399999,70.0
50981069,SOUTHEXP,INTERFACE,,146333,SOUTHWEST,RICHMOND,VA,230,37.502079655000045,-77.53233239699995,70.58823529411764
50981069,SOUTHEXP,INTERFACE,,146705,SOUTHBEND,SHELOCTA,PA,500,40.64158330200007,-79.34597924799994,70.58823529411764
50981069,SOUTHEXP,INTERFACE,,161409,SOUTHWEST,WASHINGTON,DC,138,38.87629881000004,-76.99853535499994,70.58823529411764
51025359,KAMMER 1,AGGREGATE,,108771,KAMMER (138KV),MOUNDSVILLE,WV,345,39.84239936800003,-80.81853670099997,72.72727272727273
51132855,CRVWOOD,AGGREGATE,,146228,CRESTWOOD,MIDLOTHIAN,IL,138,41.640118194000024,-87.73311176999994,75.0
51132855,CRVWOOD,AGGREGATE,,153662,CRESTWOOD,FINDLAY,OH,-999999,41.06179597000005,-83.61761457199998,75.0
51132855,CRVWOOD,AGGREGATE,,147592,DERWOOD,DERWOOD,MD,-999999,39.11736981000007,-77.16174997699994,71.42857142857143
51581523,EDANVILL T1,AGGREGATE,,146728,EAST DANVILLE,DANVILLE,VA,230,36.60368389400003,-79.34794619499996,75.0
51581523,EDANVILL T1,AGGREGATE,,147631,DANVILLE,DANVILLE,VA,138,36.61519785200005,-79.39643321999995,73.6842105263158
51581529,DANVILLE,AGGREGATE,,147631,DANVILLE,DANVILLE,VA,138,36.61519785200005,-79.39643321999995,100.0
51581529,DANVILLE,AGGREGATE,,154281,HANVILLE,NORTH FAIRFIELD,OH,-999999,41.115683733000026,-82.61245452299994,87.5
51581529,DANVILLE,AGGREGATE,,146786,DRANESVILLE,RESTON,VA,230,38.97939787700005,-77.36155865399996,84.21052631578947
52071339,MANITOU BK 5,AGGREGATE,,141104,MANITOUS,TOMS RIVER,NJ,230,39.952481841000065,-74.22001359299998,70.0
53178715,CLINCH RIVER 1,AGGREGATE,,151631,CLINCH RIVER,CLEVELAND,VA,138,36.93050928800005,-82.19803394099995,92.3076923076923
53178717,CLINCH RIVER 2,AGGREGATE,,151631,CLINCH RIVER,CLEVELAND,VA,138,36.93050928800005,-82.19803394099995,92.3076923076923
53178719,CLINCH RIVER 3,AGGREGATE,,151631,CLINCH RIVER,CLEVELAND,VA,138,36.93050928800005,-82.19803394099995,92.3076923076923
53178721,CLINCH RIVER 1-3,AGGREGATE,,151631,CLINCH RIVER,CLEVELAND,VA,138,36.93050928800005,-82.19803394099995,85.71428571428572
54904985,LUMBERTON,AGGREGATE,,143969,LUMBERTON,LUMBERTON TWP,NJ,230,39.95054111700006,-74.81038526299994,100.0
54904985,LUMBERTON,AGGREGATE,,108787,LAMBERTON,HARRISVILLE,WV,138,39.26882499800007,-81.05471024599996,88.88888888888889
56572749,MANITOU OCLF,AGGREGATE,,141104,MANITOUS,TOMS RIVER,NJ,230,39.952481841000065,-74.22001359299998,70.0
56783061,NAPERVILLE,AGGREGATE,,127503,DONERVILLE,WEST HEMPFIELD TWP,PA,138,40.04169064700005,-76.41026163499998,80.0
56783061,NAPERVILLE,AGGREGATE,,146546,PERRYVILLE,PERRYVILLE,MD,-999999,39.55641419800003,-76.07678431299996,80.0
56783061,NAPERVILLE,AGGREGATE,,153671,WATERVILLE,WATERVILLE,OH,138,41.52287977000003,-83.71988732199998,80.0
62871513,BRISTERS,EHV,500 KV,146375,BRISTERS,CATLETT,VA,500,38.56312074400006,-77.59554123999999,100.0
62871513,BRISTERS,EHV,500 KV,147633,BANISTER,DRY FORK,VA,138,36.750520755000025,-79.40617251799995,75.0
62871515,GREENLAND GAP,EHV,500 KV,146122,GREENLAND GAP,MOUNT STORM,WV,500,39.20211615800008,-79.22191446599999,100.0
63068613,GLEN LYN 5,AGGREGATE,,148204,GLEN LYN,GLEN LYN,VA,138,37.36974300600008,-80.86129938099998,88.88888888888889
63068615,GLEN LYN 6,AGGREGATE,,148204,GLEN LYN,GLEN LYN,VA,138,37.36974300600008,-80.86129938099998,88.88888888888889
63642627,GLEN LYN 5-6,AGGREGATE,,148204,GLEN LYN,GLEN LYN,VA,138,37.36974300600008,-80.86129938099998,80.0
63642627,GLEN LYN 5-6,AGGREGATE,,148204,GLEN LYN,GLEN LYN,VA,138,37.36974300600008,-80.86129938099998,80.0
64693969,HAYROAD 8,AGGREGATE,,130225,HAY ROAD,WILMINGTON,DE,230,39.74310043700007,-75.50722115299999,82.35294117647058
67165681,ORCHARD,EHV,500 KV,139059,ORCHARD ST,BALTIMORE,MD,115,39.29786554700007,-76.62179458599996,82.35294117647058
67165681,ORCHARD,EHV,500 KV,125735,ORCHARD PARK,CHAMBERSBURG,PA,69,39.910644208000065,-77.66703431399998,73.6842105263158
67165681,ORCHARD,EHV,500 KV,147913,ORCHARD ROAD,STATE COLLEGE,PA,-999999,40.815993140000046,-77.84299475299997,73.6842105263158
71856771,SPRUANCE13.8 KV NUG1,GEN,13.8 KV,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,75.0
71856771,SPRUANCE13.8 KV NUG1,GEN,13.8 KV,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,75.0
71856773,SPRUANCE13.8 KV NUG2,GEN,13.8 KV,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,75.0
71856773,SPRUANCE13.8 KV NUG2,GEN,13.8 KV,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,75.0
73326993,MAYWOOD T-1,AGGREGATE,,132972,MAYWOOD,MAYWOOD,NJ,230,40.899205703000064,-74.07060671299996,77.77777777777779
73326995,MAYWOOD T-2,AGGREGATE,,132972,MAYWOOD,MAYWOOD,NJ,230,40.899205703000064,-74.07060671299996,77.77777777777779
73326997,MAYWOOD T-3,AGGREGATE,,132972,MAYWOOD,MAYWOOD,NJ,230,40.899205703000064,-74.07060671299996,77.77777777777779
73326999,MAYWOOD T-4,AGGREGATE,,132972,MAYWOOD,MAYWOOD,NJ,230,40.899205703000064,-74.07060671299996,77.77777777777779
77260083,NORTH LONGVIEW,EHV,500 KV,132844,LONGVIEW POWER PLANT,MAIDSVILLE,WV,500,39.70706887500006,-79.95532055099994,70.58823529411764
78711789,BUGGSISL13 KV   NUG,GEN,13 KV,147978,BUGGS ISLAND NUG,CLARKSVILLE,VA,115,36.54887966700005,-78.46694640599998,72.72727272727273
79463693,PERRYMAN 1-2,AGGREGATE,,139182,PERRYMAN,ABERDEEN,MD,115,39.442468434000034,-76.22141224699999,80.0
79463695,PERRYMAN 3-4,AGGREGATE,,139182,PERRYMAN,ABERDEEN,MD,115,39.442468434000034,-76.22141224699999,80.0
79463697,PERRYMAN 51,AGGREGATE,,139182,PERRYMAN,ABERDEEN,MD,115,39.442468434000034,-76.22141224699999,84.21052631578947
79463699,WAGNER 1,AGGREGATE,,123268,WAGNER,CURTIS BAY,MD,230,39.17762157900006,-76.53006823499999,85.71428571428572
79463699,WAGNER 1,AGGREGATE,,123268,WAGNER,CURTIS BAY,MD,230,39.17762157900006,-76.53006823499999,85.71428571428572
79463707,WESTPORT CT 5,AGGREGATE,,123214,WESTPORT,BALTIMORE,MD,115,39.266108090000046,-76.63047320599998,76.19047619047619
81276141,OCEANVIE BK 1,AGGREGATE,,141147,OCEANVIEW,NEPTUNE CITY,NJ,230,40.22098955600006,-74.04588885999993,72.72727272727273
81276143,OCEANVIE BK 2,AGGREGATE,,141147,OCEANVIEW,NEPTUNE CITY,NJ,230,40.22098955600006,-74.04588885999993,72.72727272727273
81436855,LINDENVFT,INTERFACE,,132604,LINDEN,LINDEN,NJ,230,40.62404604200003,-74.21129433699997,80.0
81436855,LINDENVFT,INTERFACE,,146280,LINDEN,SILVER SPRING,MD,-999999,39.00818983900007,-77.05060709999998,80.0
83782949,ARMENIA MOUNTAIN WF,AGGREGATE,,127619,ARMENIA MOUNTAIN WIND FARM,TROY,PA,115,41.762033845000076,-76.85414179699995,80.0
83782949,ARMENIA MOUNTAIN WF,AGGREGATE,,108910,BRIAR MOUNTAIN,WHARNCLIFFE,WV,-999999,37.57925545900008,-81.99089037399995,72.72727272727273
83782949,ARMENIA MOUNTAIN WF,AGGREGATE,,108899,MINNIX MOUNTAIN,ROCK,WV,-999999,37.364474726000026,-81.28646821899997,70.58823529411764
83782951,CALVERT CLIFFS 1,AGGREGATE,,146159,CALVERT CLIFFS,LUSBY,MD,500,38.43268094100006,-76.44433006899999,93.33333333333333
83782955,CALVERT CLIFFS 2,AGGREGATE,,146159,CALVERT CLIFFS,LUSBY,MD,500,38.43268094100006,-76.44433006899999,93.33333333333333
86883363,LOCUST RIDGE 1WF,AGGREGATE,,123635,LOCUST RIDGE II LLC,WEST MAHANOY TWP,PA,69,40.82852775200007,-76.24215750599996,74.28571428571429
86883435,LOCUST RIDGE 2WF,AGGREGATE,,123635,LOCUST RIDGE II LLC,WEST MAHANOY TWP,PA,69,40.82852775200007,-76.24215750599996,74.28571428571429
96906707,NHAVERHILL,AGGREGATE,,148216,HARVELL,PRINCE GEORGE,VA,115,37.256496549000076,-77.37203088299998,70.58823529411764
101560795,HAYROAD 8CC,AGGREGATE,,130225,HAY ROAD,WILMINGTON,DE,230,39.74310043700007,-75.50722115299999,73.6842105263158
101560795,HAYROAD 8CC,AGGREGATE,,130225,HAY ROAD,WILMINGTON,DE,230,39.74310043700007,-75.50722115299999,73.6842105263158
107485047,BEAR GARDEN CC,AGGREGATE,,146618,BEAR GARDEN,NEW CANTON,VA,230,37.697089661000064,-78.28432132099994,88.0
107485047,BEAR GARDEN CC,AGGREGATE,,146618,BEAR GARDEN,NEW CANTON,VA,230,37.697089661000064,-78.28432132099994,88.0
115944315,PAINESVILLE,AGGREGATE,,146376,GAINESVILLE,MANASSAS,VA,230,38.790845286000035,-77.56517207299999,90.9090909090909
115944315,PAINESVILLE,AGGREGATE,,146786,DRANESVILLE,RESTON,VA,230,38.97939787700005,-77.36155865399996,81.81818181818181
115944315,PAINESVILLE,AGGREGATE,,151783,SALINEVILLE,SALINEVILLE,OH,-999999,40.620539664000034,-80.84352734099997,81.81818181818181
123905887,NEW CASTLE DIESEL,AGGREGATE,,124473,NEW CASTLE,NEW CASTLE,IN,138,39.91607911700004,-85.35334303899998,74.07407407407408
123905887,NEW CASTLE DIESEL,AGGREGATE,,129247,NEW CASTLE,NEW CASTLE,DE,138,39.67646350500007,-75.55855197299996,74.07407407407408
124575225,NEW CASTLE 3,AGGREGATE,,124473,NEW CASTLE,NEW CASTLE,IN,138,39.91607911700004,-85.35334303899998,90.9090909090909
124575225,NEW CASTLE 3,AGGREGATE,,129247,NEW CASTLE,NEW CASTLE,DE,138,39.67646350500007,-75.55855197299996,90.9090909090909
124575225,NEW CASTLE 3,AGGREGATE,,115240,NEW CARLISLE,NEW CARLISLE,OH,138,39.90790000000004,-84.05712699999998,75.0
124575227,NEW CASTLE 4,AGGREGATE,,124473,NEW CASTLE,NEW CASTLE,IN,138,39.91607911700004,-85.35334303899998,90.9090909090909
124575227,NEW CASTLE 4,AGGREGATE,,129247,NEW CASTLE,NEW CASTLE,DE,138,39.67646350500007,-75.55855197299996,90.9090909090909
124575227,NEW CASTLE 4,AGGREGATE,,115240,NEW CARLISLE,NEW CARLISLE,OH,138,39.90790000000004,-84.05712699999998,75.0
124575229,NEW CASTLE 5,AGGREGATE,,124473,NEW CASTLE,NEW CASTLE,IN,138,39.91607911700004,-85.35334303899998,90.9090909090909
124575229,NEW CASTLE 5,AGGREGATE,,129247,NEW CASTLE,NEW CASTLE,DE,138,39.67646350500007,-75.55855197299996,90.9090909090909
124575229,NEW CASTLE 5,AGGREGATE,,115240,NEW CARLISLE,NEW CARLISLE,OH,138,39.90790000000004,-84.05712699999998,75.0
124575235,NILES CT,AGGREGATE,,144497,NILES,SKOKIE,IL,138,42.021907088000034,-87.77597742399996,76.92307692307692
124575235,NILES CT,AGGREGATE,,176986,NILES,MC DONALD,OH,345,41.163796586000046,-80.74783692999995,76.92307692307692
128774205,WILLIAMSTOWN,AGGREGATE,,128205,MILLTOWN,WILMINGTON,DE,138,39.73047952400003,-75.66898715499997,70.0
130204739,MADISON,AGGREGATE,,124025,MADISON,ANDERSON,IN,138,40.08696248600006,-85.64506873999994,100.0
130204739,MADISON,AGGREGATE,,152461,MADISON,MT STERLING,OH,69,39.71706695000006,-83.27357051299998,100.0
130204739,MADISON,AGGREGATE,,157688,MADISONBURG,WOOSTER,OH,-999999,40.85938616400006,-81.93881679599997,77.77777777777779
130992111,GREENUP,AGGREGATE,,152321,GREEN,NORTH CANTON,OH,-999999,40.939346589000024,-81.46691852699996,83.33333333333334
130992111,GREENUP,AGGREGATE,,124541,GREENE,GREENE TWP,PA,138,39.997638348000066,-77.61579338799999,76.92307692307692
130992111,GREENUP,AGGREGATE,,153901,GREENE,XENIA,OH,345,39.70854121000008,-84.00153270299995,76.92307692307692
135681231,DRESDEN CC,AGGREGATE,,154599,DRESDEN,DRESDEN,OH,138,40.09416913300004,-82.02691904799997,82.35294117647058
135681233,STRYKER CT,AGGREGATE,,114782,STRYKER,STRYKER,OH,138,41.502385762000074,-84.42956995699996,82.35294117647058
135681235,RICHLAND CT1,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,80.0
135681235,RICHLAND CT1,AGGREGATE,,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,76.19047619047619
135681235,RICHLAND CT1,AGGREGATE,,147038,CHURCHLAND,PORTSMOUTH,VA,230,36.87106756500003,-76.37693634599998,72.72727272727273
135681237,RICHLAND CT2,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,80.0
135681237,RICHLAND CT2,AGGREGATE,,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,76.19047619047619
135681237,RICHLAND CT2,AGGREGATE,,147038,CHURCHLAND,PORTSMOUTH,VA,230,36.87106756500003,-76.37693634599998,72.72727272727273
135681239,RICHLAND CT3,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,80.0
135681239,RICHLAND CT3,AGGREGATE,,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,76.19047619047619
135681239,RICHLAND CT3,AGGREGATE,,147038,CHURCHLAND,PORTSMOUTH,VA,230,36.87106756500003,-76.37693634599998,72.72727272727273
135681241,RICHLAND CT4,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,80.0
135681241,RICHLAND CT4,AGGREGATE,,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,76.19047619047619
135681241,RICHLAND CT4,AGGREGATE,,147038,CHURCHLAND,PORTSMOUTH,VA,230,36.87106756500003,-76.37693634599998,72.72727272727273
135681243,RICHLAND CT5,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,80.0
135681243,RICHLAND CT5,AGGREGATE,,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,76.19047619047619
135681243,RICHLAND CT5,AGGREGATE,,147038,CHURCHLAND,PORTSMOUTH,VA,230,36.87106756500003,-76.37693634599998,72.72727272727273
135681245,RICHLAND CT6,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,80.0
135681245,RICHLAND CT6,AGGREGATE,,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,76.19047619047619
135681245,RICHLAND CT6,AGGREGATE,,147038,CHURCHLAND,PORTSMOUTH,VA,230,36.87106756500003,-76.37693634599998,72.72727272727273
137426643,FREMONT CC,AGGREGATE,,113964,FREEMONT,CLINTWOOD,VA,138,37.12982109600006,-82.39644840899996,77.77777777777779
137426643,FREMONT CC,AGGREGATE,,113964,FREEMONT,CLINTWOOD,VA,138,37.12982109600006,-82.39644840899996,77.77777777777779
977712853,SMITH MOUNT,AGGREGATE,,147612,SMITH MOUNTAIN,SANDY LEVEL,VA,138,37.040345381000066,-79.53246602999997,88.0
977712853,SMITH MOUNT,AGGREGATE,,147612,SMITH MOUNTAIN,SANDY LEVEL,VA,138,37.040345381000066,-79.53246602999997,88.0
977712853,SMITH MOUNT,AGGREGATE,,146689,MOUNT STORM,MOUNT STORM,WV,500,39.20299547800005,-79.27157681299997,72.72727272727273
977712853,SMITH MOUNT,AGGREGATE,,146689,MOUNT STORM,MOUNT STORM,WV,500,39.20299547800005,-79.27157681299997,72.72727272727273
1067320092,PINNACLE WF,AGGREGATE,,133866,PINNACLES,ARARAT,VA,69,36.66690969900003,-80.44799370199996,80.0
1070180950,MIDDLETOWN COKE,AGGREGATE,,144006,MIDDLETOWN,MEDIA,PA,230,39.91804352200006,-75.40775349399996,80.0
1070180950,MIDDLETOWN COKE,AGGREGATE,,147497,MIDDLETOWN JUNCTION,MIDDLETOWN,PA,230,40.16828238700003,-76.70469912199997,76.47058823529412
1076374013,CRANBERRY,EHV,500 KV,124622,CRANBERRY,CRANBERRY TWP,PA,500,40.722911116000034,-80.09836324699995,100.0
1076374013,CRANBERRY,EHV,500 KV,157765,RABER,COLUMBIA CITY,IN,138,41.10528304600007,-85.46531377299993,71.42857142857143
1091871853,GILBERTON NUG,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,70.0
1091871853,GILBERTON NUG,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,70.0
1091871853,GILBERTON NUG,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,70.0
1094699114,LAURELWF,AGGREGATE,,128220,LAUREL,LAUREL,DE,69,38.563006029000064,-75.57802780999998,85.71428571428572
1094699114,LAURELWF,AGGREGATE,,146271,LAUREL,LAUREL,MD,-999999,39.11574222400003,-76.83001614199998,85.71428571428572
1107333036,FRONT ROYAL,EHV,500 KV,147529,FRONT ROYAL,FRONT ROYAL,VA,500,38.968529352000076,-78.17746335799995,100.0
1137350094,BRESCO,AGGREGATE,,146785,BECO,STERLING,VA,230,39.02455766700007,-77.43713271499996,80.0
1137350094,BRESCO,AGGREGATE,,108782,BRUES,WHEELING,WV,138,40.03831035200005,-80.72264981499995,72.72727272727273
1137350094,BRESCO,AGGREGATE,,160552,BECCO,AMHERSTDALE,WV,-999999,37.78549583200004,-81.81214016999996,72.72727272727273
1141590063,DOVER CC,AGGREGATE,,152287,DOVER,DOVER,OH,69,40.520343136000065,-81.46801670199994,76.92307692307692
1141590063,DOVER CC,AGGREGATE,,152287,DOVER,DOVER,OH,69,40.520343136000065,-81.46801670199994,76.92307692307692
1141590063,DOVER CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,71.42857142857143
1141590063,DOVER CC,AGGREGATE,,147385,CLOVER,RANDOLPH,VA,500,36.86621143200006,-78.70654367999998,71.42857142857143
1141590063,DOVER CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,71.42857142857143
1141590063,DOVER CC,AGGREGATE,,147385,CLOVER,RANDOLPH,VA,500,36.86621143200006,-78.70654367999998,71.42857142857143
1179520357,MAHONING CREEK,AGGREGATE,,144385,MARTINS CREEK,LOWER MT BETHEL TWP,PA,230,40.80038153300006,-75.10857613599995,74.07407407407408
1179520357,MAHONING CREEK,AGGREGATE,,177317,MARTINS CREEK,MECHANICSBURG,PA,230,40.18907045100008,-76.94779089399998,74.07407407407408
1179520357,MAHONING CREEK,AGGREGATE,,150355,MAHONING,NEW SPRINGFIELD,OH,-999999,40.91697578900005,-80.57682622599998,72.72727272727273
1207062187,PRIDE   115 KV  PRIDE,LOAD,115 KV,123198,RIVERSIDE (115KV),DUNDALK,MD,115,39.23922930800006,-76.51257662299997,74.28571428571429
1218933536,HOPATCON,EHV,500 KV,144014,HEATON,UPPER MORELAND TWP,PA,230,40.15972562200005,-75.11772645299999,71.42857142857143
1229535965,PSNORTH,AGGREGATE,,146455,NORTH,SHALER TWP,PA,138,40.54091106100003,-79.98960480599999,83.33333333333334
1229535965,PSNORTH,AGGREGATE,,113745,NORTH DELPHOS,DELPHOS,OH,138,40.89622489900006,-84.30933983899996,70.0
1229535981,SCANTON,AGGREGATE,,114774,STAUNTON,TROY,OH,138,40.033787000000075,-84.17619999999994,80.0
1229535981,SCANTON,AGGREGATE,,147472,STAUNTON,STAUNTON,VA,115,38.14781858900005,-79.06615965399999,80.0
1229535981,SCANTON,AGGREGATE,,121261,COALTON,ASHLAND,KY,69,38.36337748900007,-82.75857038399994,71.42857142857143
1240295926,BLKRIVER,AGGREGATE,,177215,BLACK RIVER,ELYRIA,OH,345,41.41089018000008,-82.12610133099997,84.21052631578947
1270652100,NELSON CC1,AGGREGATE,,134641,NELSON,HARMON,IL,345,41.76060906600003,-89.60915175899999,75.0
1270652100,NELSON CC1,AGGREGATE,,153869,NELSON,CHESTERLAND,OH,138,41.522824900000046,-81.32967930399997,75.0
1270652100,NELSON CC1,AGGREGATE,,134641,NELSON,HARMON,IL,345,41.76060906600003,-89.60915175899999,75.0
1270652100,NELSON CC1,AGGREGATE,,153869,NELSON,CHESTERLAND,OH,138,41.522824900000046,-81.32967930399997,75.0
1270652101,NELSON CC2,AGGREGATE,,134641,NELSON,HARMON,IL,345,41.76060906600003,-89.60915175899999,75.0
1270652101,NELSON CC2,AGGREGATE,,153869,NELSON,CHESTERLAND,OH,138,41.522824900000046,-81.32967930399997,75.0
1270652101,NELSON CC2,AGGREGATE,,134641,NELSON,HARMON,IL,345,41.76060906600003,-89.60915175899999,75.0
1270652101,NELSON CC2,AGGREGATE,,153869,NELSON,CHESTERLAND,OH,138,41.522824900000046,-81.32967930399997,75.0
1297837077,NEWARK ENERGY CC,AGGREGATE,,133201,NEWARK ENERGY CENTER,NEWARK,NJ,-999999,40.70783866000005,-74.12778544099996,83.33333333333334
1297837077,NEWARK ENERGY CC,AGGREGATE,,133201,NEWARK ENERGY CENTER,NEWARK,NJ,-999999,40.70783866000005,-74.12778544099996,83.33333333333334
1302412285,GARRISON CC,AGGREGATE,,116775,HARRISON,CENTREVILLE,VA,115,38.81146882500008,-77.45130041899995,73.6842105263158
1302412285,GARRISON CC,AGGREGATE,,140957,HARRISON,HARRISON,NJ,-999999,40.74505057400006,-74.15427588799997,73.6842105263158
1302412285,GARRISON CC,AGGREGATE,,147602,HARRISON,WASHINGTON,DC,138,38.95736009500007,-77.08443832299997,73.6842105263158
1302412285,GARRISON CC,AGGREGATE,,116775,HARRISON,CENTREVILLE,VA,115,38.81146882500008,-77.45130041899995,73.6842105263158
1302412285,GARRISON CC,AGGREGATE,,140957,HARRISON,HARRISON,NJ,-999999,40.74505057400006,-74.15427588799997,73.6842105263158
1302412285,GARRISON CC,AGGREGATE,,147602,HARRISON,WASHINGTON,DC,138,38.95736009500007,-77.08443832299997,73.6842105263158
1304122916,DAYTON GEN,AGGREGATE,,146910,DAYTON,HARRISONBURG,VA,230,38.40984016500005,-78.92815214699993,75.0
1304122916,DAYTON GEN,AGGREGATE,,146910,DAYTON,HARRISONBURG,VA,230,38.40984016500005,-78.92815214699993,75.0
1305253166,RPMONE 1,AGGREGATE,,150509,R.P.MONE,CONVOY,OH,345,40.92851943000005,-84.73918629599996,75.0
1305254558,RPMONE 2,AGGREGATE,,150509,R.P.MONE,CONVOY,OH,345,40.92851943000005,-84.73918629599996,75.0
1305255249,RPMONE 3,AGGREGATE,,150509,R.P.MONE,CONVOY,OH,345,40.92851943000005,-84.73918629599996,75.0
1313803836,DOMCHES,AGGREGATE,,109430,DORCHESTER,NORTON,VA,161,36.932991550000054,-82.64673090599996,70.58823529411764
1318134956,EBROAD  138 KV  T3,LOAD,138 KV,153211,BROADFORD (138 KV),SALTVILLE,VA,138,36.92073876500007,-81.68295248099997,70.58823529411764
1318632590,WOODBRIDGE CC,AGGREGATE,,140873,WOODBRIDGE,ISELIN,NJ,230,40.56397792700005,-74.29481513799993,86.95652173913044
1318632590,WOODBRIDGE CC,AGGREGATE,,146798,WOODBRIDGE,WOODBRIDGE,VA,230,38.65474501700004,-77.28250909699995,86.95652173913044
1341208457,KELFORD SOLAR,AGGREGATE,,170942,MILFORD SOLAR FARM,MILFORD,DE,138,38.92153377300008,-75.44700947599995,70.96774193548387
